track_id,title,artist,genres,tags,lyrics
43623,Steak and Acid/Claudette colbert,Kreamy 'Lectric Santa,Folk,[],
43699,Varshaver,MWE,International,[],
43767,Pesna bez Zborovi/More Tri Godini,Ansambl Mastika,International,[],
43773,Phantoms & Fortunes,Bird Names,Pop,[],
43857,fuckthatpimptalking,Akathasquid,Hip-Hop,[],
43866,contemplate jat,Katrah-Quey,Hip-Hop,[],
43883,crickets,Myo,Experimental,[],
43886,gunfight at natural history museum,Myo,Experimental,[],
43911,fresh handmade,This One,Hip-Hop,[],
44236,With Me (Instrumental),Joey Ripps,Hip-Hop,[],
44354,British Steam,Graham Dunning,Experimental,[],
44796,Reizen Naar de Maan (Traveling to the Moon),Flo and Eline,Experimental,"['kid-friendly', 'childrens music', 'outer space', 'space', 'kazoomzoom', 'children', 'for kids', 'various artists kazoomzoom']",
44800,Avaruusmiehen Pieni Askel (Spaceman's Small Step),Aleksi Eeben,Experimental,"['kid-friendly', 'childrens music', 'outer space', 'space', 'kazoomzoom', 'children', 'for kids', 'various artists kazoomzoom']",
44802,Shiny Spaceship,8-Bit Ninjas,Experimental,"['kid-friendly', 'childrens music', 'outer space', 'space', 'kazoomzoom', 'children', 'for kids', 'various artists kazoomzoom']",
44809,Everything Already,Monk Turner + Fascinoma,Pop,"['creative commons', 'monk turner', 'earthquake', 'emergency songs']",
44822,Watchyerstep,Black Bear Combo,International,"['gypsy', 'gupsy']",
44848,Field Piano 1,Sunslide,Experimental,[],
44851,Field Piano 4,Sunslide,Experimental,[],
44853,Field Piano 6,Sunslide,Experimental,[],
44854,Field Piano 7,Sunslide,Experimental,[],
44947,La Mujer de Antonio,SONGO 21,International,[],
44952,Opening para Songo 21,SONGO 21,International,[],
45055,Pesnya Marka,I Drug Moy Gruzovik...,Rock,[],
45119,BETTER SCIENCE,Phemale,Pop,[],
45126,TAJ'S THEME,Phemale,Pop,[],
45127,MUD BUDDIES,Phemale,Pop,[],
45128,HHHHOTEL,Phemale,Pop,[],
45149,Magyar Skweeast,Nisiru,Electronic,[],
45387,Come Fly With Me,Blear Moon,Instrumental,"['electronic pop', 'modern classical', 'minimalism', 'piano', 'drone', 'electonic']",
45389,Nort rv.,Blear Moon,Instrumental,"['electronic pop', 'modern classical', 'minimalism', 'piano', 'drone', 'electonic']",
45391,Like Summer Tempests Came His Tears,Blear Moon,Instrumental,"['electronic pop', 'modern classical', 'minimalism', 'piano', 'drone', 'electonic']",
45513,Oh mary what have you done,Plusplus,Folk,"['acoustic', 'instrumental', 'folk']",
45518,Chicago,Plusplus,Folk,"['acoustic', 'instrumental', 'folk']",
45520,Sisters,Plusplus,Folk,"['acoustic', 'instrumental', 'folk']",
45522,Windings,Plusplus,Folk,"['acoustic', 'instrumental', 'folk']",
45523,North bank upper,Plusplus,Folk,"['acoustic', 'instrumental', 'folk']",
46157,over and under,Antiphon,Electronic,[],
46160,kaze no tani no naushika,Poorpot,Electronic,[],
46161,Rain on umbrella,BinauralDiaries,Experimental,[],
46238,chill goth alternative freak,Amil Byleckie,Experimental,[],
46718,three lullabies 1,Eva-Maria Houben,Experimental,[],
46732,Where The Wild Things Are,Moon & Sun,Pop,[],
46842,I Can't Without You,Monk Turner,Pop,[],
46846,Valentines Day Directions for the Lonely,Monk Turner,Pop,[],
46855,Turkey Time,Monk Turner,Pop,[],
46930,Ride my Bike,Monk Turner,Pop,[],
47073,Searching,Eric Skiff,Electronic,[],
47193,Cosmic Strip,Asian Women on the Telephone,Experimental,['awott'],
47199,Little Colibriy,Asian Women on the Telephone,Experimental,['awott'],
47895,Malta,Superhumanoids,Pop,[],
47921,Eclectic Prawn,Dumbo Gets Mad,Rock,[],
48269,RReplay,.RR,Experimental,"['guadalajara', 'estandar', 'mexico']",
48293,aaf,Goto80,Electronic,[],
48317,Starling,Gurdonark,Experimental,[],
48368,A Hymn to the Projectile,Cloudkicker,Rock,[],
48464,The Waves Call Her Name,Sycamore Drive,Electronic,[],
48489,Ay Gyorushitse,Gogofski,International,[],
48763,Hive Burner,Sun Araw,Rock,[],
48862,Thursday Morning In London (Falluja Mix),NaDa BaBa,Experimental,[],
48990,Rompuy Reggae,Les Baudouins Morts,Rock,[],
48999,Dark Horse,The Great Wilderness,Rock,[],
49064,Track 06,Justice Yeldham,Experimental,[],
49066,I Just Can't Stand Wangdangers,Justice Yeldham,Experimental,[],
49068,Knobranaut,Justice Yeldham,Experimental,[],
49072,266 Chippendale 140706,Justice Yeldham,Experimental,[],
49407,300104 hamburg,Justice Yeldham,Experimental,[],
49441,You Taste Like The Tropics,Bush Tetras,Rock,[],
49857,After you,My Bubba & Mi,Folk,[],
50276,The Commons,David Rovics,Folk,[],
50444,Thrashing In The Unknown,Milk Music,Rock,[],
50446,Violence Now,Milk Music,Rock,[],
50543,Lazarus,The Men,Rock,[],
50952,Cattails,Kevin MacLeod,Folk,[],
51113,Shadow Pocket,Bob Ostertag,Experimental,[],
51115,Hymenoptera,Bob Ostertag,Experimental,[],
51117,Affairs of State,Bob Ostertag,Experimental,[],
51262,Paradisio,Party Girl,Pop,[],
51265,City Lights,Skeleton Hands,Pop,[],
51271,Catcher In The Rye,Azure Blue,Pop,[],
51273,Imperfections,Radioseven,Pop,[],
51275,Heaven,Mother Of Pearl,Pop,[],
51291,among us,Phemale,Pop,[],
51301,Skeletons Fighting Over A Pickled Herring,John Badger & The Moustache Riders of Doom,Experimental,"['cornet', 'in the pines', 'minor', 'flugelhorn', 'the metamorphosis', 'united states of america', 'experimental', 'moog', 'hanging man', 'henry miller', 'drone', 'trumpet', 'down-tuned', 'hanged man', 'electronic', 'doom']",
51655,Morning Stars,Matt Bauer,Folk,"['voice', 'strum', 'soft', 'morning', 'string']",
51954,Beta Stability,Tony Dubshot,Electronic,[],
51992,Osaka dub mission,Manudub,International,[],
52000,Irie dub feat. Leah,Manudub,International,[],
52034,Sure,Poland,Pop,[],
52040,Catfishes,Poland,Pop,[],
52041,Wooded Land,Poland,Pop,[],
52042,Sandy,Poland,Pop,[],
52118,My Miami,Cracked Latin,International,[],
52126,Interview Segment 3,Cracked Latin,International,[],
52389,Married to the Night,Phemale,Pop,[],
52409,I Want You,Buskerdroid,Electronic,"['hardcore', 'gabber', 'gameboy', 'chiptune', 'lsdj', '8bit', 'italian']",
52446,Snow Fight,Jan Morgenstern,Instrumental,[],
52451,Cave Fight / Lament,Jan Morgenstern,Instrumental,[],
52501,Last Train Home,Kalli,Folk,[],
52508,Shine On Me,Kalli,Folk,[],
52579,Dance Track (Instrumental),The Honorable Sleaze,Hip-Hop,[],
52632,Boom,Jason Shaw,Electronic,['tracks to sync'],
52636,Fat Caps,Jason Shaw,Electronic,['tracks to sync'],
52637,Feels Good 2 B,Jason Shaw,Electronic,['tracks to sync'],
52638,Forever Believe,Jason Shaw,Electronic,['tracks to sync'],
52642,Namaste,Jason Shaw,Electronic,['tracks to sync'],
52645,Nip The Slipple,Jason Shaw,Electronic,['tracks to sync'],
52648,Tech Talk,Jason Shaw,Electronic,['tracks to sync'],
52862,"Composition For Tape, Organ, Drum Machine",Monosov/Swirnoff,Experimental,[],
52945,"In Your Lair, Bear",Marissa Nadler,Folk,[],
52948,Salutations,Marissa Nadler,Folk,[],
52954,Wind Up Doll,Marissa Nadler,Folk,[],
52955,"Mr. John Lee, Revisited",Marissa Nadler,Folk,[],
53158,Nuh Fuk Roun,Ras Amerlock,International,[],
53159,Spy VS Spy,Ras Amerlock,International,[],
53300,Lament,Mikuś,International,[],
53457,Forever falling up,Fanas,Electronic,[],
53576,River,Mary Lorson,Folk,[],
53587,I Will Love You,Big Blood,Folk,[],
53588,Never Let Me Go,Big Blood,Folk,[],
53591,"It's Okay, Roseanne",The Parish of Little Clifton,Pop,[],
53807,Dull Light,Sex Church,Rock,[],
54019,Corn Maiden's Rite,Rhys Chatham,Experimental,[],
54031,Dissembler,alright lover,Pop,[],
54033,Snow Wave,alright lover,Pop,[],
54061,Kottke and the Orchids,Yair Yona,Folk,[],
54063,Mad About You,Yair Yona,Folk,[],
54149,01 Shakey3,Mark Neil,Instrumental,[],
54150,02 PianoDub,Mark Neil,Instrumental,[],
54153,05 TheLastDodo TheHappyAndroid,Mark Neil,Instrumental,[],
54159,11 strANGE Ls,Mark Neil,Instrumental,[],
54163,Ratas,San Pedro El Cortez,Rock,[],
54235,Fascinated,Ivy,Pop,[],
54236,Thinking About You,Ivy,Pop,[],
54433,60-40 Riddim,Dr. RemiX,International,[],
54437,Hunters Moon,Secret Archives of the Vatican,International,[],
54442,Hypnotic Stagger,Baby Arm Sound System,International,[],
54464,Dub Atao,DuBoLoGy,International,[],
54475,You waited too long,Friglob,International,[],
54481,Life is inna riddim,Friglob,International,[],
54482,Love music,Friglob,International,[],
54623,Survival of Zeta Reticuli,Starseed,Rock,[],
54624,Grapes of Wrath,Starseed,Rock,[],
54625,Exodus Journey,Starseed,Rock,[],
54666,Pink Elephants,Monday Night Fever,Pop,[],
54703,Sons And Daughters,Bird of Youth,Folk,[],
55097,Colibris,Alaclair Ensemble,Hip-Hop,[],
55100,Womp,Alaclair Ensemble,Hip-Hop,[],
55124,Le roé,Alaclair Ensemble,Hip-Hop,[],
55186,The Crazies Are Out Tonight,Dylan Palme,Electronic,['horror'],
55235,Love & Relationshit,Mastermind XS,International,[],
55237,Business Of Panic,Mastermind XS,International,[],
55238,Not Free But Not Afraid,Mastermind XS,International,[],
55240,Memories Of A Machine,Mastermind XS,International,[],
55242,The Essence Of Bottled Light,Mastermind XS,International,[],
55288,Blinded by the lights of Tokyo,The Kyoto Connection,Pop,['synthpop'],
55291,Marks,The Kyoto Connection,Pop,['synthpop'],
55293,The enemy inside,The Kyoto Connection,Pop,['synthpop'],
55294,Do you remember,The Kyoto Connection,Pop,['synthpop'],
55437,People Should Get More Aware,Bird Names,Pop,[],
55549,Last Christmas,Eaters,Hip-Hop,[],
55716,Domino,et_,Rock,[],
55807,Skyblue Monday,Blasterhead,Electronic,[],
55809,HARAKIRI NATION,Blasterhead,Electronic,[],
55826,"Reparala, Negra de Alma",Sexteto Tabalá de Palenque,International,[],
55828,La Pegadita,Sexteto Tabalá de Palenque,International,[],
55831,El Toche y la Cotorra,Sexteto Tabalá de Palenque,International,[],
55900,Call To Action,Tickle,Hip-Hop,[],
56010,Lights Out,Tone Poets,Experimental,"['experimental', 'improvisation', 'noise']",
56020,A Soft Place,Tone Poets,Experimental,"['experimental', 'improvisation', 'noise']",
56033,Matches,Sky Thing,Experimental,[],
56474,Eki A'ttar,Alash Ensemble,International,[],
56498,World of Pain,Opio,Hip-Hop,[],
56523,Sports Day,Kevin Bryce,Electronic,[],
56552,Celebration,Krebs,Rock,[],
56639,Dey Get Down (Remixx Instrumental),BADLUCK,Hip-Hop,"['public enemy', 'bedstuy', 'brooklyn', 'new york city', 'nyc']",
56645,Koi No/Koko Joe/Justine,Jackie & The Cedrics,Rock,[],
56646,Santa Claus is Coming to Town,Jackie & The Cedrics,Rock,[],
56686,New World Order - Part I (vocals: Revolushan),Corty,International,[],
56687,New World Order Dub Transition - Part II,Corty,International,[],
56688,New World Order - Part III (vocals: Revolushan),Corty,International,[],
56690,Trod Along (vocals: Preecha Kungo),Corty,International,[],
56694,Well DuB,Corty,International,[],
56797,Herbie,Podington Bear,Electronic,"['electroacoustic', 'eclectic', 'instrumental']",
56799,Twinkie,Podington Bear,Electronic,"['electroacoustic', 'eclectic', 'instrumental']",
56804,Mutinee,Podington Bear,Electronic,"['electroacoustic', 'eclectic', 'instrumental']",
56874,Midori,Beat Culture,Electronic,[],
56888,soloVIOLA,John King,Experimental,[],
56895,(as Puppen),Lame Drivers,Pop,[],
56929,Hit and Run,Jack Ruby,Rock,[],
57078,Lirik Untuk Lagu Pop,Belkastrelka,Pop,['mgee'],
57176,Certain Strangers,Short Hand,Folk,[],
57177,Death at Your Door,Short Hand,Folk,[],
57180,NO (Midi Version),Skeletons,Pop,[],
57273,The existence of the light,Sol Rezza,Experimental,"['avant garde', 'meditative', 'minimalistic', 'soundscape', 'sound art', 'experimental']",
57344,Nature Prevails,Chuck Bettis,Experimental,[],
57437,When I Leave My House by Decade in Exile,Decade in Exile,Pop,"['experimental pop', 'dream pop']",
57630,Almost Alright,Noveller,Experimental,[],
57658,I'm an Animal,Shark?,Rock,[],
57697,Conserve de Trees,The Conscious Youths,International,"['african', 'kenya', 'african hip hop', 'field recordings', 'reggae', 'international']",
57939,The Meaning of Christmas,Ergo Phizmiz,Experimental,['holiday music'],
57943,"Just Look At All The Love In The World, And Be Gorgeous",Oblivian Substanshall,Experimental,['holiday music'],
58053,Metallic Fruit,Trance And The Arcade,Experimental,['washington dc'],
58070,Silent Key Absorption,Przewalski's Horses,Experimental,[],
58164,SILENT NIGHT (Feat Mixmaster Axewound),Elvis Herod,Pop,[],
58169,SHELLEY PARKER QUEEN OF NEPAL,Elvis Herod,Pop,[],
58207,Hasta Abajo,Kellee Maize,Hip-Hop,[],
58215,Malice In Wonderland,Mouth's Cradle,Hip-Hop,[],
58225,Deaf Americans,The Woolen Men,Rock,[],
58341,Oh Wee,Immortal Beats,Electronic,[],
58541,Perfect One,Man Bites Dog,Rock,"['rock', 'lo-fi pop']",
58543,College Rock (How To Hold The Guitar Right),Man Bites Dog,Rock,"['rock', 'lo-fi pop']",
59078,Irish Rebel Song,Dublin Duck Dispensary,Rock,[],
59561,Easy for You to Say,Sponsors,Rock,"['synth pop', 'new wave']",
59653,Sto Imala K'smet Stamena,Brazda,International,[],
59673,Peruniko,Slaveya Women's Vocal Ensemble,International,[],
59677,How Happy I Am,Slaveya Women's Vocal Ensemble,International,[],
59679,Schuna,Isra-Alien Band,International,"['acoustic guitar', 'balkan', 'klezmer', 'isra-alien band', 'eastern european', 'guitar', 'greek', 'jewish']",
59687,Tangos de Granada,Ventanas,International,"['ventanas', 'flamenco', 'greek', 'balkan', 'greece', 'sephardic', 'tango', 'turkey', 'turkish']",
59688,Frog Song,Ventanas,International,"['ventanas', 'flamenco', 'greek', 'balkan', 'greece', 'sephardic', 'tango', 'turkey', 'turkish']",
59725,Ruchenitsa,The Rosen Sisters,International,"['rosen sisters', 'violin', 'greece', 'greek', 'swing', 'ireland', 'russian', 'romany', 'irish', 'bulgaria', 'israeli', 'bulgarian', 'israel']",
59726,Gravel Walk,The Rosen Sisters,International,"['rosen sisters', 'violin', 'greece', 'greek', 'swing', 'ireland', 'russian', 'romany', 'irish', 'bulgaria', 'israeli', 'bulgarian', 'israel']",
59727,In The Mood,The Rosen Sisters,International,"['rosen sisters', 'violin', 'greece', 'greek', 'swing', 'ireland', 'russian', 'romany', 'irish', 'bulgaria', 'israeli', 'bulgarian', 'israel']",
60146,Kara Deniz,Vlada Tomova's Balkan Tales,International,[],
60533,Gori Mori,Rakiya,International,[],
60536,Me Phirava Daje,Rakiya,International,[],
60549,Romska Karsilama,Raya Brass Band,International,[],
60756,Rajkos,Niva,International,[],
60757,Taya Vecher,Niva,International,[],
60758,Dimitrija Sto Imala Kusmet,Niva,International,[],
60865,"Medley: Prishtinka, Ramo-Ramo, Osman Aga",Gogofski,International,[],
60873,Hora De La Me Hedinti,Eastern Watershed Klezmer Quartet,International,[],
61008,Week Four,Ben von Wildenhaus,Folk,"['orientalist', 'experimental', 'instrumental']",
61174,ExplosiON,Alaclair Ensemble,Hip-Hop,[],
61453,Les Insectes,Alaclair Ensemble,Hip-Hop,[],
61491,Burn,Room For A Ghost,Rock,[],
61592,Medicine Goes Down,Ergo Phizmiz,Pop,[],
61679,Frågan,Duellen,Pop,[],
62005,Heaven 17,Armageddon Gospel Revival,Instrumental,"['soul', 'psychedelic', 'erotica', 'exotica', 'mod']",
62163,Glasses High,Sophia Knapp,Pop,[],
62184,le malin,le pouvoir,International,[],
62185,Qui a bu Boira...,Majoie Ayi,International,[],
62188,Chéri ton disque est rayé,Patience Dabany,International,[],
62192,Victoire,Petit Yodé et l'enfant siro,International,[],
62194,Les Ennemis de mes amis,Tonton Ebogo,International,[],
62196,Jardin damour,Barbara Kanam --,International,[],
62436,Fastest Man on Earth,Jahzzar,Pop,"['tracks to sync', 'rock', 'instrumental', 'celtic', 'betterwithmusic', 'folk rock', 'indie pop']",
62449,Maybe,Jahzzar,Pop,"['tracks to sync', 'betterwithmusic', 'instrumental', 'pop', 'alt rock', 'powerpop']",
62525,Mistery Woman,Tommy Tornado,International,"['amsterdam', 'tommy tornado']",
62534,Closing,Tommy Tornado,International,"['amsterdam', 'tommy tornado']",
62594,Tchakare Kanyembe track 07,Tchakare Kanyembe,International,[],
62595,Tchakare Kanyembe track 08,Tchakare Kanyembe,International,[],
62596,Tchakare Kanyembe track 09,Tchakare Kanyembe,International,[],
62671,Striped blue vinyl,Jahzzar,Electronic,"['tracks to sync', 'ambient', 'dub', 'betterwithmusic', 'nu-soul', 'electro pop', 'dubstep', 'electro']",
62750,Roller-skate,Jahzzar,Pop,"['tracks to sync', 'instrumental', 'synth pop', 'betterwithmusic', '80s', 'pop']",
62751,Birthday Cake,Jahzzar,Pop,"['tracks to sync', 'instrumental', 'synth pop', 'betterwithmusic', '80s', 'pop']",
63064,Underwater,Koona,Electronic,"['koona', 'italian', 'electronic', 'dubstep']",
63161,13,Lucky Dragons,Experimental,[],
63250,Out of Turn,Big Blood,Folk,[],
63251,Mark the Spot Spot,Big Blood,Folk,[],
63747,8bit Five (ft. J6),Cullah,Hip-Hop,[],
63804,Motivation,Lushlife,Hip-Hop,[],
63922,Happy Me,Beme Seed,Rock,[],
64007,Nevesta,Gosprom,Pop,[],
64035,Criminal Kids,Literature,Rock,[],
64078,France-excerpt,FRANCE,Experimental,[],
64079,DREAM,Girlseeker,Pop,[],
64091,This Place That Time,Elliott Sharp,Experimental,[],
64252,In the Ghetto,The Happy Valley Band,Experimental,[],
64332,Passion Unlimited (Beat to the Feeling 94 Version),Pierlo,Electronic,"['dance', 'electronica', 'funky', 'house', 'pierlo', 'disco', 'idm', 'upitup', 'upfree']",
64410,Melodica Time (Sound System Style),Jideh High,International,[],
64516,The Way,Heavy Links,Hip-Hop,[],
64523,Vandalise,Heavy Links,Hip-Hop,[],
64567,The Best,Starring,Rock,[],
64627,Cassette Thing,Blank & Kytt,Hip-Hop,[],
64628,Come Get Some,Blank & Kytt,Hip-Hop,[],
64629,Rock,Blank & Kytt,Hip-Hop,[],
64631,Flava,Blank & Kytt,Hip-Hop,[],
64659,Fake Italian,Labasheeda,Rock,"['labasheeda', 'amsterdam']",
64789,OW,Invisible Sports,Pop,[],
64834,Music For Baby,Radioactive Sparrow,Pop,[],
64854,Swedish Fish,Monroeville Music Center,Experimental,[],
64855,I Don't Know Why (the Gooeys),Monroeville Music Center,Experimental,[],
64857,Rainbow Bomb,Monroeville Music Center,Experimental,[],
64859,Dripping Guts in PG,Monroeville Music Center,Experimental,[],
64861,Herb Pilhofer's Whirlpool,Monroeville Music Center,Experimental,[],
64863,En Route (ou Enfin! Le Défilé Capsule de Temps va au Centre de Contrôle),Monroeville Music Center,Experimental,[],
64893,horse and sparrow,Buildings and Mountains,Experimental,[],
64989,Bee Mine,Action Davis,Hip-Hop,[],
64990,Class Act,Action Davis,Hip-Hop,[],
65038,Snow Monkeys,Candlegravity,Electronic,"['downtempo', 'candlegravity', 'electronic', 'music', 'glitch', 'electronica']",
65040,Anxiety Ejection,Candlegravity,Electronic,"['downtempo', 'candlegravity', 'electronic', 'music', 'glitch', 'electronica']",
65073,Manifest,AViDD,Electronic,[],
65077,[DSR 7001] Bek Suserutz & mildtape - Weisse Nicht redub.mp3,mildtape,International,[],
65234,Fall Moon,Buildings and Mountains,Experimental,[],
65488,Colorful Lights,Sad Soul Circus,Electronic,[],
65619,BlackBox Red at Vondelbunker,BlackBox Red,Rock,"['amsterdam', 'vondelbunker']",
65685,Maybelle (feat. Robyn Kenealy),Dick Whyte and his Golden Guitar,Folk,[],
66058,Superhero Style,Ivana XL,Folk,[],
66074,Porto,LASERS,Electronic,[],
66180,Life Unfolds,Derek Clegg,Folk,[],
66390,Komodo Dodo,krackatoa,Electronic,"['new_zealand', 'background', 'film', 'krackatoa', 'synthetic']",
66482,Phase a Couple Rooms,Qkcofse,Experimental,[],
66538,Pass The Ring,Waylon Thornton,Rock,[],
66539,Come On Down,Waylon Thornton,Rock,[],
66638,Grief And Sleep,Ghosts,Electronic,[],
66644,Devils,The Suzan,Pop,[],
66690,Her breath,arizono kazuhiro,Electronic,"['arizono kazuhiro', 'epvbeyond', 'elementperspective']",
66783,Candy City,Supercute,Pop,"['childrens music', 'children', 'youth performance', 'kid-friendly', 'minor music', 'youth performer']",
67163,Poserslave,Hisko Detria,Rock,[],
67237,Break The News,Thomas Allan,Rock,[],
67331,Diver,Drama for Yamaha,Pop,[],
67334,Spears,Drama for Yamaha,Pop,[],
67363,Before The March,Directorsound,Pop,[],
67470,Might As Well Whistle,Ant Neely,Electronic,"['ant neely', 'tracks to sync', 'music for film']",
67597,Climbing Up the Mountain (volcano),Richard Wolff,Folk,"['youth performer', 'minor music']",
67637,Escape Pod,Intelligent Delinquent,Electronic,[],
67638,Wake Up,Southman,Electronic,[],
67707,Shopping mall,Eigenheimer,Experimental,[],
68355,Open Up,Caroline Gorman,Pop,[],
68404,Party City,LAZY,Rock,[],
68407,magicl metl,Bachsung,Experimental,[],
68573,"Kids Playing Soccer in Park Shouting and Arguing, Kalemegdan Park, Belgrade, Serbia",Tomlija,Experimental,"['film and video reuse', 'sound effects', 'phonography', 'field recordings', 'talking', 'walla', 'crowds', 'chatter']",
68592,Bicycle,The Hate Noise,Hip-Hop,[],
68680,Celestials,Mean Moon,Electronic,[],
68682,Artificial Being,Mean Moon,Electronic,[],
68683,Counter-Earth,Mean Moon,Electronic,[],
68840,John's Laughing Place,Howie Mitchell,Folk,[],
68853,Irish Washerwoman,Howie & Ann Mitchell,Folk,[],
68862,Merry-Go-Round,Howie & Ann Mitchell,Folk,[],
68892,One And,Broke For Free,Electronic,[],
68893,Sidewalk Chalk,Broke For Free,Electronic,[],
68895,Luminous,Broke For Free,Electronic,[],
68897,Figure It Out ft. Caswell,Broke For Free,Electronic,[],
69001,Icelandic Surf,Scott Sherk,Experimental,"['field recordings', 'phonography', 'phonography compendium']",
69188,Sheep,Samoln,Pop,[],
69193,Another Boring Lunchtime (edit),Psychadelik Pedestrian,Electronic,[],
69194,Memories Of Thailand (Beat Doctor's 'stuck in Britain' remix),Risey,Electronic,[],
69196,Acid Breakfast,Dave Kent,Electronic,[],
69202,Turbulence (Psychadelik Pedestrian's chillout remix),Marc Burt,Electronic,[],
69203,Plasma,Redmann,Electronic,[],
69206,Move Harder (Beat Doctor remix),Redmann,Electronic,[],
69207,By The Water (Aerologic remix),Space Invaders v Psychadelik Pedestrian,Electronic,[],
69208,Too Retro,Beat Doctor,Electronic,[],
69303,The Subtle Body Wears a Shadow,Diamond Terrifier,Experimental,[],
69554,We Go Ham,The NSJ Crew,Hip-Hop,[],
69726,She's gonna maneouvre,ROGER ROBERT,Rock,[],
69727,Sxy folys,ROGER ROBERT,Rock,[],
69744,01,Manueljgrotesque,Pop,[],
69747,04,Manueljgrotesque,Pop,[],
69763,Kerouak,Plusplus,Folk,[],
69764,Broken Doors,Plusplus,Folk,[],
69765,Echoes,Plusplus,Folk,[],
69787,The Dark Room,Chris Cook,Experimental,[],
69823,R yeah (Millelemmi remix),Infinite Livez,Hip-Hop,[],
69824,Lucky you (Digi G'Alessio remix remix),Infinite Livez,Hip-Hop,[],
69830,Higher (Instrumental),The Honorable Sleaze,Hip-Hop,[],
69947,Ha Ha Holiday,White Wires,Rock,[],
70208,Bittersweet Insomnia,Spray Lodge,Hip-Hop,[],
70301,Belly Button,Morsa,Electronic,[],
70303,Erotic Post-Ironic (feat. Ella),Morsa,Electronic,[],
70402,Soft Sounds,Saralee,Rock,[],
70424,Love Love Leave Love,Supercute,Pop,"['kid-friendly', 'youth performer', 'children', 'youth performance', 'childrens music', 'for kids']",
70655,Far Gone (Featuring DJ Def Chad) (Instrumental),C-Doc,Hip-Hop,[],
70878,otter people,owlface,Pop,[],
71158,(Story) Telling (Featuring Marcus J Gilligan),C-Doc,Hip-Hop,[],
71216,Aperitivos,J-K,Hip-Hop,[],
71246,FayaFlow (feat. Praga),Dengaz,Hip-Hop,[],
71252,Quem És,Dengaz,Hip-Hop,[],
71506,Cloudy,Subway Sonicbeat,Electronic,['peter swimm'],
71507,BACKSTRAP feat. puppyspazz,staRpauSe,Electronic,['peter swimm'],
71511,October Surprise [wiretap mix],Peter Swimm,Electronic,['peter swimm'],
71620,09 Metal,NanowaR,Rock,[],
71622,11 Master Of Pizza,NanowaR,Rock,[],
71690,Drumm Machine (12 Inch Mixx) (Featuring DJ Def Chad),C-Doc,Hip-Hop,[],
71692,Dubb Machine,C-Doc,Hip-Hop,[],
71709,The Popsicle Palace,The Ginger Ale Revolution,Pop,"['kid-friendly', 'bubblegum pop', 'sunshine pop']",
71714,OX,Sros Lords,Rock,[],
71722,Cast Your Ship Upon Rain,Aran Ruth,Folk,[],
71822,The Cemetery,Sinqlogue,Electronic,"['horror', 'halloween', 'terror']",
72046,Minimum Wage Strike,David Rovics,Folk,[],
72047,We Just Want The World,David Rovics,Folk,[],
72050,Cannabis Cafe,David Rovics,Folk,[],
72068,B@$$ J▲|\/|,Decktonic,Electronic,[],
72070,Variations,Decktonic,Electronic,[],
72075,Night Drive,Decktonic,Electronic,[],
72076,Stars,Decktonic,Electronic,[],
72134,Broken Homes (Broken Beats),C-Doc,Hip-Hop,[],
72233,Poisons & Potions,Edward Shallow,Electronic,[],
72287,C'mon Man,Squarehead,Rock,[],
72288,Hammertime,Squarehead,Rock,[],
72456,Call of the Beehive,The Blind Shake,Rock,[],
72570,Dona Nobis Pacem,Howie Mitchell & Ruth Meyer,Folk,[],
72782,Jack Did It Again,Tha Silent Partner,Hip-Hop,[],
72783,Something 4Her2 Strip2,Tha Silent Partner,Hip-Hop,[],
72786,doukno (whereugoin?),Tha Silent Partner,Hip-Hop,[],
72787,YOUNEEDHELP (Still A Snippet),Tha Silent Partner,Hip-Hop,[],
72788,Take The Blame,Tha Silent Partner,Hip-Hop,[],
73100,Halfway Between The Pension & The Wreath,Jaap Blonk & Dylan Nyoukis,Experimental,[],
73125,Shock Love (Zengineers Science-Remix),Jeremy Macachor,Electronic,[],
73171,Barbry Allen,Howie Mitchell & Charlotte Williams,Folk,[],
73174,Instrumental,Howie Mitchell & Charlotte Williams,Folk,[],
73469,Ignored (Acapella),Liam Stewart,Pop,[],
73519,Evil That Men Do,Hounds Of Hate,Rock,[],
73520,Pride,Hounds Of Hate,Rock,[],
73521,Brotherhood Of Night,Hounds Of Hate,Rock,[],
73550,"Followin' Me (MondayMorningTape 7"" Edit)",C-Doc,Hip-Hop,[],
73573,Devotional,James Beaudreau,Folk,"['avant garde', 'experimental', 'collage', 'instrumental', 'james beaudreau', 'workbench recordings']",
73585,Stellar Rushes,James Beaudreau,Folk,"['avant garde', 'experimental', 'collage', 'instrumental', 'james beaudreau', 'workbench recordings']",
73762,Hadas G.H Drum&bass,Zimbalista,International,[],
73765,Flushing Economy,Herrmutt Lobby,International,[],
73771,Jos jedan od onih dana,Mistakemistake & MC Sky Wikluh,International,[],
73774,At the Mall,Emerald Park,International,[],
74347,König in Thule,Emil Klotzsch,Experimental,[],
74371,Christmas Wish No. 3571,Wiredrawn,Experimental,['holiday music'],
74376,How Far Is It To Bethlehem,IKOS David Clifton with the choirs of Peterborough Cathedral,Experimental,['holiday music'],
74383,Hungover Boxing Day,The Gasoline Brothers,Experimental,['holiday music'],
74385,What Child Is This (Greensleeves),Allison Crowe,Experimental,['holiday music'],
74386,Christmas in Japan,The Kyoto Connection,Experimental,['holiday music'],
